,species,toes,date,sex,svl,tl,rtl_orig,mass,paint.mark,location,meters,new.recap,painted,misc,vial,year,rtl,autotomized,new.recap_orig,sighting,review_sex,review_species,review_painted,review_new.recap,review_rtl,forceMale,forceFemale,forceRecap,forceNew,forceSighting,drop_species,drop_morphometrics,tl_svl,mass_svl
480,j,,2001-07-14,,,,,,w18a,2triple ,335,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
481,j,,2001-07-14,,,,,,w9a,sb 3m ^ 2triple R,338,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
482,j,,2001-07-14,,,,,,w11a,Rs left side 7m v chute,348,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
484,j,,2001-07-14,,,,,,r34a,pool,380,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
486,j,,2001-07-14,,,,,,w13a,Rs opp oak R,418,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
489,j,,2001-07-14,,,,,,r20aw46c,R outcrop v 1falls,0,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
492,j,,2001-07-15,,,,,,r31a,wall 10m ^ 1falls,10,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
495,j,,2001-07-15,,,,,,r21a,sb cave trail,45,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
496,j,,2001-07-15,,,,,,r35a,sb @ 102,102,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
497,j,,2001-07-15,,,,,,y^|a,R sb @112,112,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
499,j,,2001-07-15,,,,,,r30a,sb 5m v lizard R,138,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
500,j,,2001-07-15,,,,,,r22a,R rt sb 5m v H3,172,,,,2-6-11-16 to 2-6-11-16-20,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
502,j,,2001-07-15,,,,,,r37a,R outcrop @ 321,321,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
503,j,,2001-07-15,,,,,,w9a,sb @ 338,338,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
504,j,,2001-07-15,,,,,,w8a,rt sb 3m v chute ,352,,,,shedding,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
505,j,,2001-07-15,,,,,,w10a,rt chute @ 357,357,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
506,j,,2001-07-15,,,,,,w11a,rt chute @ 357,357,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
508,j,,2001-07-15,,,,,,r26a,left wall 3m v pool,377,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
509,j,,2001-07-15,,,,,,r38a,2falls,390,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
510,j,,2001-07-15,,,,,,w14a,Rs opp oak R,418,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
511,j,,2001-07-15,,,,,,w16a,leaning juniper,452,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
512,j,,2001-07-15,,,,,,w18a,4m up talus on left @ 334,334,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
513,j,,2001-07-15,,,,,,w7a,R left sb @ base of talus @ 324,324,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
514,j,,2001-07-15,,,,,,r5a,slab,262,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
522,j,,2001-07-16,,,,,,r20aw46c,1falls,1,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
523,j,,2001-07-16,,,,,,r31a,15m ^ 1falls on R wall left side,15,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
524,j,,2001-07-16,,,,,,y^|a,sb juniper xing,115,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
525,j,,2001-07-16,,,,,,r23a,R island,143,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
526,j,,2001-07-16,,,,,,r25a,3m ^ root xing,157,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
527,j,,2001-07-16,,,,,,r47a,tree left side 5m ^ CCC,237,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
528,j,,2001-07-16,,,,,,w18a,at 318,318,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
529,j,,2001-07-16,,,,,,w9a,at 343,343,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
530,j,,2001-07-16,,,,,,w13a,Rs opp pine R,408,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
531,j,,2001-07-16,,,,,,w14a,3m up left side 5m ^ 2falls,385,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
532,j,,2001-07-16,,,,,,r26a,left side on R wall 2m v pool,378,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
533,j,,2001-07-16,,,,,,r46a,2m top chute,364,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
534,j,,2001-07-16,,,,,,r30a,,118,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
535,j,,2001-07-16,,,,,,r44a,,65,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
536,j,,2001-07-16,,,,,,r24a,R 5mvH3,168,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
544,j,,2001-07-17,,,,,,r21a,cave trail,45,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
545,j,,2001-07-17,,,,,,r35a,sb 7m v juniper xing,108,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
546,j,,2001-07-17,,,,,,y^|a,sb 2m v juniper xing,113,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
547,j,,2001-07-17,,,,,,r36a,sb @ CCC,237,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
548,j,,2001-07-17,,,,,,r50a,Rs left side 5m ^ CCC,242,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
549,j,,2001-07-17,,,,,,r54a,sb @ S-curve,280,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
550,j,,2001-07-17,,,,,,r46a,sb stump @ 364,364,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
551,j,,2001-07-17,,,,,,r39a,oak R,418,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
552,j,,2001-07-17,,,,,,w9a,R outcrop ^ 2triple R,338,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
553,j,,2001-07-17,,,,,,w18a,at 326,326,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
554,j,,2001-07-17,,,,,,r30a,juniper xing,115,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
555,j,,2001-07-18,,,,,,r31a,at 15,15,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
556,j,,2001-07-18,,,,,,r45a,at 87,87,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
557,j,,2001-07-18,,,,,,y^|a,at 113,113,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
558,j,,2001-07-18,,,,,,r30a,at 118,118,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
559,j,,2001-07-18,,,,,,r23a,R sb @ 155,155,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
560,j,,2001-07-18,,,,,,r24a,5m v H3 R sb,172,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
562,j,,2001-07-18,,,,,,r52a,slab,262,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
563,j,,2001-07-18,,,,,,r28a,s-curve,280,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
564,j,,2001-07-18,,,,,,r.t,L @ old triple R,306,,,,B shedding,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
565,j,,2001-07-18,,,,,,w7a,talus @ 322,322,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
566,j,,2001-07-18,,,,,,w9a,sb 3m ^ 2triple R,338,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
567,j,,2001-07-18,,,,,,w17a,10m ^ 2triple R,345,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
568,j,,2001-07-18,,,,,,w8a,4m v chute rt side sb,351,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
569,j,,2001-07-18,,,,,,r46a,5m ^ chute,367,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
570,j,,2001-07-18,,,,,,r26a,rt wall 2m v pool,378,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
572,j,,2001-07-18,,,,,,w14a,Rs 12m ^ 2falls,402,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
573,j,,2001-07-18,,,,,,w13a,Rs opp oak R,418,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
574,j,,2001-07-18,,,,,,w15a,sb 8m ^ oak R,426,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
575,j,,2001-07-18,,,,,,r52a,3m v pool on right wall,377,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
576,j,,2001-07-18,,,,,,w6a,sb @ slab,262,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
577,j,,2001-07-18,,,,,,r36a,sb @ CC/CCC,240,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
578,j,,2001-07-19,,,,,,r31a,20m ^ 1falls,20,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
580,j,,2001-07-19,,,,,,r44a,R sb @ 60,60,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
582,j,,2001-07-19,,,,,,r30a,sb 5m ^ juniper xing,120,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
584,j,,2001-07-19,,,,,,r23a,5m v rt xing,157,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
585,j,,2001-07-19,,,,,,r25a,Rs sb 8m ^ rt xing,168,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
586,j,,2001-07-19,,,,,,r24a,black R rt side 5m v H3,172,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
587,j,,2001-07-19,,,,,,r57a,3m v H4 on wall,174,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
588,j,,2001-07-19,,,,,,r36a,juniper L @ CC/CCC,237,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
589,j,,2001-07-19,,,,,,r5a,slab,262,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
590,j,,2001-07-19,,,,,,r28a,sb @ S-curve,280,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
591,j,,2001-07-19,,,,,,r.t,new triple R,302,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
592,j,,2001-07-19,,,,,,r37a,wall @ 315,315,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
593,j,,2001-07-19,,,,,,w9a,Rs sb 4m ^ 2triple R,339,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
594,j,,2001-07-19,,,,,,w11a,mid chute,359,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
595,j,,2001-07-19,,,,,,w8a,Rs rt side sb 2m v chute,364,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
596,j,,2001-07-19,,,,,,r26a,on wall @ pool,380,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
597,j,,2001-07-19,,,,,,r27a,on wall @ pool,380,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
598,j,,2001-07-19,,,,,,r52a,on wall @ pool,380,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
599,j,,2001-07-19,,,,,,r62a,2falls,380,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
600,j,,2001-07-19,,,,,,w12a,pool 2m ^ on wall,382,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
601,j,,2001-07-19,,,,,,r38a,rt wall 4m ^ 2falls,384,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
602,j,,2001-07-19,,,,,,r26a,5m v pool,385,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
603,j,,2001-07-19,,,,,,w13a,Rs opp oak R,418,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
604,j,,2001-07-19,,,,,,r39a,R outcrop ^ oak R,425,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
606,j,,2001-07-19,,,,,,r32a,wall on left v cave trail,45,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
607,j,,2001-07-19,,,,,,r32a,sb 4m v cave trail,41,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
608,j,,2001-07-19,,,,,,r44a,sb @ 77,77,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
609,j,,2001-07-19,,,,,,r45a,sb @ 87,87,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
610,j,,2001-07-19,,,,,,r35a,at 35,35,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
611,j,,2001-07-19,,,,,,r48a,sb @ 105,105,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
612,j,,2001-07-19,,,,,,y^|a,sb @ 110,110,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
613,j,,2001-07-19,,,,,,r23a,sb @ juniper on island,158,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
614,j,,2001-07-19,,,,,,r25a,8m ^ rt xing,160,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
615,j,,2001-07-19,,,,,,r40a,H3 on wall,177,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
616,j,,2001-07-19,,,,,,r56a,3m ^ H3 on wall,180,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
617,j,,2001-07-19,,,,,,r57a,sb @ H4,194,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
618,j,,2001-07-19,,,,,,r61a,juniper @ CC/CCC,237,,,,nan,2001.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
