,autotomized,date,location,mass,meters,misc,new.recap,paint.mark,painted,rtl,sex,sighting,species,svl,tl,toes,vial,year,tl_svl,mass_svl,age_class,myDrop,dropReason
7341,TRUE,2016-05-20T00:00:00Z,Rs in sb at 17,5.0,17.0,w88c?; old paint mark still visible from 2015,recap,y38b,yes,14.0,m,NA,v,55.0,60.0,4-6-14,NA,2016,1.0909090909090908,0.09090909090909091,adult,,
7342,FALSE,2016-05-07T00:00:00Z,sb at top downed juniper,7.1,227.0,faint blue badge,recap,y7b,yes,0.0,f,NA,v,62.0,75.0,4-6-18,NA,2016,1.2096774193548387,0.11451612903225807,adult,,
7343,FALSE,2016-05-09T00:00:00Z,R sb 2m v top,8.8,453.0,faint blue badge,recap,y14b,yes,0.0,f,NA,v,66.0,73.0,4-7-18,NA,2016,1.106060606060606,0.13333333333333333,adult,,
7344,FALSE,2016-05-19T00:00:00Z,sb rt wm v top,5.9,453.0,mark 36 is a mess,recap,y36b.t,yes,0.0,m,NA,v,56.0,74.0,4-9-12-18,NA,2016,1.3214285714285714,0.10535714285714286,adult,,
7345,TRUE,2016-05-13T00:00:00Z,left bigRpile 15m^ 2falls,55.2,,"tail angle at 10; toes 13, 19 broken; wound scars all over ventrum (photo)",recap,y28b,yes,0.0,m,NA,v,54.0,63.0,4-9-14-15-18,NA,2016,1.1666666666666667,1.0222222222222224,adult,True,svl;mass
7346,FALSE,2016-05-05T00:00:00Z,Rs sb -50,6.0,-50.0,blue badge; no orange,recap,y1c,yes,0.0,f,NA,v,56.0,72.0,4-9-15,NA,2016,1.2857142857142858,0.10714285714285714,adult,,
7347,FALSE,2016-05-23T00:00:00Z,sb,4.2,38.0,NA,recap,y40b,yes,0.0,m,NA,v,52.0,65.0,4-9-15-19,NA,2016,1.25,0.08076923076923077,adult,,
7348,TRUE,2016-05-13T00:00:00Z,rt Rwall 2m^1falls,13.7,2.0,NA,recap,y49c,yes,24.0,f,NA,j,80.0,63.0,5-11,NA,2016,0.7875,0.17124999999999999,adult,,
7349,FALSE,2016-05-07T00:00:00Z,slab,19.5,263.0,white mark on tail (w|t?) from 2015,recap,y27c,yes,0.0,f,NA,j,82.0,102.0,5-11-20,NA,2016,1.2439024390243902,0.23780487804878048,adult,,
7350,FALSE,2016-05-14T00:00:00Z,Rs left side 3m above sb 4m v juniper above CC/CCC,20.0,,wounds on dorsum; old paint visibl; w16a?; not shed since 2015 marking,recap,y55c,yes,0.0,m,NA,j,90.0,127.0,5-12-16,NA,2016,1.4111111111111112,0.2222222222222222,adult,,
7351,FALSE,2016-05-08T00:00:00Z,slab,21.0,263.0,B pre-ss; gravid,recap,y33c,yes,0.0,f,NA,j,79.0,100.0,5-12-20,NA,2016,1.2658227848101267,0.26582278481012656,adult,,
7352,TRUE,2016-05-05T00:00:00Z,1falls,14.8,0.0,w5a still visible; marked as 5-11-16 in 2015,recap,y2c,yes,2.0,m,NA,j,84.0,47.0,5-6-11-16,NA,2016,0.5595238095238095,0.1761904761904762,adult,,
7353,FALSE,2016-05-10T00:00:00Z,left Rwall 4m ^ 2falls,26.3,,loose scales on T,recap,y44c,yes,0.0,f,NA,j,85.0,106.0,5-6-14,NA,2016,1.2470588235294118,0.3094117647058824,adult,,
7354,TRUE,2016-05-10T00:00:00Z,R in sb,14.7,-20.0,NA,recap,y42c,yes,60.0,m,NA,j,80.0,80.0,5-7-13-16,NA,2016,1.0,0.18375,adult,,
7355,FALSE,2016-05-06T00:00:00Z,left Rledge midScurve,17.0,283.0,BTss,recap,y16c,yes,0.0,f,NA,j,74.0,90.0,5-7-14,NA,2016,1.2162162162162162,0.22972972972972974,adult,,
7356,TRUE,2016-05-07T00:00:00Z,left Rs 3m^2falls,20.5,398.0,gravid,recap,y29c,yes,20.0,f,NA,j,81.0,35.0,5-7-14-16,NA,2016,0.43209876543209874,0.25308641975308643,adult,,
7357,TRUE,2016-05-06T00:00:00Z,top stacked Rs,16.5,17.0,nothing seen marked as 5-7-14-19 in previous yrs,recap,y10c,yes,7.0,m,NA,j,82.0,66.0,5-7-14-19,NA,2016,0.8048780487804879,0.20121951219512196,adult,,
7358,FALSE,2016-05-13T00:00:00Z,left Rs opp/btwn pine&oakRs,19.7,415.0,BT pre-ss,recap,y50c,yes,0.0,f,NA,j,83.0,112.0,5-7-15-16,NA,2016,1.3493975903614457,0.23734939759036144,adult,,
7359,TRUE,2016-05-05T00:00:00Z,pool,15.7,388.0,w25a still visible; not shed since; marked as w25a and located at slab in 2015,recap,y6c,yes,0.0,m,NA,j,83.0,75.0,5-7-15-17,NA,2016,0.9036144578313253,0.18915662650602408,adult,,
7360,FALSE,2016-05-07T00:00:00Z,10m up CCC right Rwall,18.5,245.0,lots of Pt mites; BT-pre ss; close-up photos,recap,y25c,yes,0.0,f,NA,j,78.0,102.0,5-8-11-19,NA,2016,1.3076923076923077,0.23717948717948717,adult,,
7361,FALSE,2016-05-06T00:00:00Z,top Rwall at juniper xing,8.5,113.0,BTss; w-b in 2015 at fox den (110),recap,y13c,yes,0.0,m,NA,j,65.0,88.0,5-8-12-19,NA,2016,1.353846153846154,0.13076923076923078,adult,,
7362,FALSE,2016-05-20T00:00:00Z,R in sb at fox den,7.2,,"B shed since last mark earlier this year;Tss- not yet shed; added "".t""",recap,y13c.t,repainted,0.0,m,NA,j,67.0,88.0,5-8-12-19,NA,2016,1.3134328358208955,0.10746268656716418,adult,,
7363,TRUE,2016-05-07T00:00:00Z,sb at H4.5,9.7,194.0,"gravid; 14,15 look ?able; 13 length looks cut",recap,y24c,yes,38.0,f,NA,j,68.0,62.0,5-8-13-14-15,NA,2016,0.9117647058823529,0.1426470588235294,adult,,
7364,FALSE,2016-05-14T00:00:00Z,R pile rt side at CC/CCC,9.3,,NA,recap,y54c,yes,0.0,f,NA,j,63.0,78.0,5-8-13-18,NA,2016,1.2380952380952381,0.14761904761904762,adult,,
7365,TRUE,2016-05-05T00:00:00Z,1m v pool,13.0,387.0,BT rec shed; belly soon; marked as w^b in 2015,recap,y5c,yes,0.0,m,NA,j,75.0,71.0,5-8-15-18,NA,2016,0.9466666666666667,0.17333333333333334,adult,,
7366,TRUE,2016-05-06T00:00:00Z,slab,12.3,263.0,BTss,recap,y15c,yes,13.0,f,NA,j,68.0,66.0,5-9-11-20,NA,2016,0.9705882352941176,0.1808823529411765,adult,,
7367,FALSE,2016-05-18T00:00:00Z,mid chute,12.0,,Tss,recap,y59c.t,yes,0.0,m,NA,j,74.0,98.0,5-9-13-18,NA,2016,1.3243243243243243,0.16216216216216217,adult,,
7368,TRUE,2016-05-14T00:00:00Z,sb,17.0,-8.0,T pre-ss; location interpolated form prior and post observations,recap,y53c,yes,35.0,f,NA,j,77.0,51.0,7-11-17,NA,2016,0.6623376623376623,0.22077922077922077,adult,,
7369,FALSE,2016-05-06T00:00:00Z,left wall 1m v pool,22.7,387.0,old w40a mark visible,recap,y18c,yes,0.0,m,NA,j,92.0,121.0,8-13-19,NA,2016,1.315217391304348,0.2467391304347826,adult,,
7370,TRUE,2016-05-18T00:00:00Z,left side Rwall v tallus,19.0,,series of injured scales along rt side of tail [photos]; green stuff on snout; been eating caterpillars,recap,y58c,yes,0.0,m,NA,j,89.0,61.0,8-14-19,NA,2016,0.6853932584269663,0.21348314606741572,adult,,
7371,TRUE,2016-05-06T00:00:00Z,right wall 1m ^ pool,22.5,389.0,Tshedding; Bss; old w28a mark visible,recap,y19c,yes,0.0,m,NA,j,90.0,107.0,8-15-17,NA,2016,1.1888888888888889,0.25,adult,,
7372,TRUE,2016-05-22T00:00:00Z,R off site ~10m to right of sb at -40 (in alt sb that starts at site entry),16.0,,wXa mark visible; from 2015?,recap?,yXc,yes,23.0,m,NA,j,80.0,76.0,7-15-18,16-57,2016,0.95,0.2,adult,,
7373,TRUE,2016-05-22T00:00:00Z,R left sb 3m v fox den,6.2,,NA,NA,y39b,NA,28.0,f,NA,v,58.0,54.0,4-9-15-16,NA,2016,0.9310344827586207,0.10689655172413794,adult,,
7399,TRUE,2017-07-13T00:00:00Z,R sb 5m v trail at bottom site,4.4,-35.0,NA,new,w1c,yes,27.0,f,NA,v,56.0,39.0,3-7-15-16,17-01,2017,0.6964285714285714,0.07857142857142858,adult,,
7400,FALSE,2017-07-13T00:00:00Z,R sb near T on left v 1falls,7.8,-14.0,toe #18 natural loss (perhaps?); rec shed,new,w1b,yes,0.0,f,NA,j,63.0,81.0,10-11-18,17-02,2017,1.2857142857142858,0.1238095238095238,adult,,
7401,FALSE,2017-07-13T00:00:00Z,sb base Rwall 5m v 1falls,13.8,-5.0,NA,new,w2b,yes,0.0,m,NA,j,75.0,106.0,10-11-17,17-03,2017,1.4133333333333333,0.184,adult,,
7402,TRUE,2017-07-13T00:00:00Z,1falls,18.3,0.0,rec shed,recap,w3b,yes,35.0,m,NA,j,84.0,79.0,5-6-11-16,NA,2017,0.9404761904761905,0.21785714285714286,adult,,
7406,FALSE,2017-07-13T00:00:00Z,left Rwall at bottom island,3.0,144.0,NA,new,w4b,yes,0.0,m,NA,j,47.0,65.0,10-11-19,17-04,2017,1.3829787234042554,0.06382978723404255,juvenile,,
7409,TRUE,2017-07-13T00:00:00Z,slab,14.8,263.0,Bss; soon to shed,recap,w5b.t,yes,19.0,f,NA,j,79.0,82.0,5-9-11-20,NA,2017,1.0379746835443038,0.18734177215189873,adult,,
7410,TRUE,2017-07-13T00:00:00Z,slab,11.5,263.0,NA,new,w6b,yes,26.0,f,NA,j,70.0,87.0,10-11-20,17-05,2017,1.2428571428571429,0.16428571428571428,adult,,
7411,FALSE,2017-07-13T00:00:00Z,top of CCC,15.0,245.0,is toe #16 natural loss; rec shed,recap,w7b,yes,0.0,f,NA,j,81.0,110.0,5-7-11-16-19,NA,2017,1.3580246913580247,0.18518518518518517,adult,,
7414,TRUE,2017-07-13T00:00:00Z,slab just v scree,,321.0,"couldn't catch; possible missing toes (4 and 20; all toes on RF present, e.g. 6-10)",NA,NA,NA,,m,NA,v,,,NA,NA,2017,,,,,
7415,FALSE,2017-07-13T00:00:00Z,mid chute,14.0,365.0,shedding,recap,w8b..t,yes,0.0,f,NA,j,77.0,100.0,7-11-19,NA,2017,1.2987012987012987,0.18181818181818182,adult,,
7416,FALSE,2017-07-13T00:00:00Z,left R wall 3m v pool,11.7,385.0,NA,new,w9b,yes,0.0,f,NA,j,72.0,100.0,10-12-16,17-06,2017,1.3888888888888888,0.16249999999999998,adult,,
7418,TRUE,2017-07-13T00:00:00Z,left Rwall .5m v pool,18.3,387.0,"Tss, slight Bss",recap,w10b,yes,0.0,f,NA,j,84.0,84.0,6-14-17,NA,2017,1.0,0.21785714285714286,adult,,
7419,TRUE,2017-07-13T00:00:00Z,wall opp 2falls,9.2,395.0,B rec shed; Tss,new,w11b,yes,9.0,f,NA,j,70.0,81.0,10-12-18,17-07,2017,1.1571428571428573,0.13142857142857142,adult,,
7421,FALSE,2017-07-13T00:00:00Z,Rwall st 5m v 2oakR,17.5,440.0,Tss,recap,w12b,yes,0.0,f,NA,j,84.0,116.0,5-7-15-16,NA,2017,1.380952380952381,0.20833333333333334,adult,,
7424,FALSE,2017-07-13T00:00:00Z,top 2falls,16.0,395.0,"Bss, T rec shed",recap,w13b,yes,0.0,f,NA,j,77.0,100.0,5-9-20,NA,2017,1.2987012987012987,0.2077922077922078,adult,,
7425,TRUE,2017-07-13T00:00:00Z,top 2falls,24.8,395.0,rec shed; poopy,recap,w14b,yes,0.0,m,NA,j,90.0,116.0,8-15-17,NA,2017,1.288888888888889,0.27555555555555555,adult,,
7426,TRUE,2017-07-13T00:00:00Z,left Rwall 5m v pool,,383.0,NA,NA,NA,NA,,f,NA,j,,,NA,NA,2017,,,,,
7430,TRUE,2017-07-13T00:00:00Z,Log at slab,,265.0,NA,NA,NA,NA,,m,NA,j,,,NA,NA,2017,,,,,
7438,FALSE,2017-07-14T00:00:00Z,sb 5m v trail at bottom,13.6,-35.0,NA,new,w15b,yes,0.0,m,NA,j,76.0,106.0,10-12-19,17-08,2017,1.394736842105263,0.17894736842105263,adult,,
7439,FALSE,2017-07-14T00:00:00Z,T next to sb 5m ^ trail,9.5,-25.0,"T rec shed, slight Bss",new,w16b||t,yes,0.0,f,NA,j,68.0,93.0,10-12-20,17-09,2017,1.3676470588235294,0.13970588235294118,adult,,
7459,TRUE,2017-07-14T00:00:00Z,slab,15.7,261.0,NA,recap,w17b,yes,34.0,f,NA,j,80.0,64.0,5-7-14,NA,2017,0.8,0.19624999999999998,adult,,
7467,TRUE,2017-07-14T00:00:00Z,opp pineR,20.7,410.0,B&T rec shed; part of regrown looks like it may have been lost again,recap,w19b,yes,15.0,m,NA,j,87.0,86.0,2-6-11-17,NA,2017,0.9885057471264368,0.23793103448275862,adult,,
7477,TRUE,2017-07-14T00:00:00Z,opp 1 oakR,27.0,420.0,mark in C position is only half a bar; B&T shedding,recap,w20b-c,yes,36.0,m,NA,j,90.0,94.0,6-13-16,NA,2017,1.0444444444444445,0.3,adult,,
7481,TRUE,2017-07-14T00:00:00Z,left R wall opp pyramidR,21.6,380.0,B&T rec shed (on T regrown part of T is not yet shed but still shedding),recap,w21b,yes,40.0,m,NA,j,90.0,68.0,5-8-15-18,NA,2017,0.7555555555555555,0.24000000000000002,adult,,
7482,TRUE,2017-07-14T00:00:00Z,mid chute,20.5,365.0,B&T rec shed,new,w22b,yes,18.0,m,NA,j,84.0,98.0,10-13-16,17-10,2017,1.1666666666666667,0.24404761904761904,adult,,
7483,FALSE,2017-07-14T00:00:00Z,top s curve in sb,15.0,285.0,B&T rec shed; loose scales on neck & tail,new,w23b,yes,0.0,m,NA,j,79.0,107.0,10-13-18,17-11,2017,1.3544303797468353,0.189873417721519,adult,,
7488,FALSE,2017-07-14T00:00:00Z,bottom curved wall,12.0,35.0,"Tss, Bss, oldscars/bite wound on dorsum of upper thorax",recap,w24b,yes,0.0,f,NA,j,73.0,102.0,6-14-18,NA,2017,1.3972602739726028,0.1643835616438356,adult,,
7493,TRUE,2017-07-14T00:00:00Z,on L rt sb 4m v trail,22.5,-34.0,B&T rec shed,recap,w25b,yes,46.0,m,NA,j,86.0,70.0,7-15-18,NA,2017,0.813953488372093,0.2616279069767442,adult,,
7497,FALSE,2017-07-15T00:00:00Z,R sb at very bottom site,15.0,-45.0,NA,new,w26b,yes,0.0,m,NA,j,76.0,103.0,10-13-19,17-12,2017,1.355263157894737,0.19736842105263158,adult,,
7510,FALSE,2017-07-15T00:00:00Z,L at slab,25.5,263.0,rec shed,recap,w27b,yes,0.0,m,NA,j,93.0,125.0,5-12-16,NA,2017,1.3440860215053763,0.27419354838709675,adult,,
7512,FALSE,2017-07-15T00:00:00Z,rt sb 5m ^ 1 tripleR,7.5,305.0,"blue badge, no orange",new,w2c,yes,0.0,m,NA,v,53.0,58.0,1-6-11,17-13,2017,1.0943396226415094,0.14150943396226415,adult,,
7514,TRUE,2017-07-15T00:00:00Z,rt wall 1m^pool,17.3,389.0,T just shed; Bshed,recap,w28b,yes,0.0,f,NA,j,85.0,86.0,6-14-17,NA,2017,1.011764705882353,0.2035294117647059,adult,,
7532,TRUE,2017-07-15T00:00:00Z,sb at 2 tripleR,4.8,340.0,no loose scales,new,w3c,yes,21.0,m,NA,v,51.0,43.0,1-6-12,17-14,2017,0.8431372549019608,0.09411764705882353,adult,,
7533,FALSE,2017-07-15T00:00:00Z,sb mid s curve,5.3,283.0,NA,new,w4c,yes,0.0,f,NA,v,57.0,69.0,1-6-13,17-15,2017,1.2105263157894737,0.09298245614035087,adult,,
7534,FALSE,2017-07-15T00:00:00Z,sh mid wall v juniper xing,4.2,103.0,orange badge w blue center; dirty scales on dorsum = recent digging,new,w5c,yes,0.0,f,NA,v,56.0,71.0,1-6-14,17-16,2017,1.2678571428571428,0.075,adult,,
7535,FALSE,2017-07-15T00:00:00Z,sb at juniper xing,5.2,113.0,orange and blue badge (not circular or surrounding but mixed),new,w6c,yes,0.0,f,NA,v,58.0,74.0,1-6-15,17-17,2017,1.2758620689655173,0.0896551724137931,adult,,
7537,FALSE,2017-07-15T00:00:00Z,baseTopp cave trail but just a bit further up (~1m),4.0,51.0,B&T rec shed (loose scales); blue badge,new,w7a,yes,0.0,m,NA,v,52.0,68.0,1-6-16,17-19,2017,1.3076923076923077,0.07692307692307693,adult,,
7542,TRUE,2017-07-15T00:00:00Z,2m back down trail from site,16.5,30.0,"Tss, Bss, will shed soon; be sure to remark in ""b"" location, not ""c""",recap,w29c,yes,32.0,f,NA,j,82.0,60.0,7-11-15,NA,2017,0.7317073170731707,0.20121951219512196,adult,,
7549,FALSE,2017-07-16T00:00:00Z,sb at oak just v cave trail,5.6,40.0,NA,NA,w8c,NA,0.0,f,NA,v,59.0,72.0,3-6-13-16,NA,2017,1.2203389830508475,0.09491525423728812,adult,,
7550,TRUE,2017-07-16T00:00:00Z,sb at oak just v cave trail,,40.0,"he approached and displayed (stutter bob) to female, then ran off (photo on camera of post display positions)",NA,NA,NA,,m,NA,v,,,NA,NA,2017,,,,,
7558,TRUE,2017-07-16T00:00:00Z,rt sb at juniper above CC/CCC,5.5,258.0,"sex uncertain as didn't look closely at post-anal scales [original capture: 7/9/15 f  52  65  0  4.4   sb 3m^CCC  248; ""CC 2015 Lizards""]",recap,w9c,yes,28.0,f,NA,v,60.0,56.0,4-10-15-16,NA,2017,0.9333333333333333,0.09166666666666666,adult,,
7561,FALSE,2017-07-16T00:00:00Z,rt side just above s-curve,4.6,285.0,"loose scales, rec shed",new,w10c,yes,0.0,m,NA,v,52.0,64.0,1-6-17,17-20,2017,1.2307692307692308,0.08846153846153845,adult,,
7562,FALSE,2017-07-16T00:00:00Z,R outcrop v talus/scree,16.8,321.0,"B&T rec shed, loose scales",new,w30b,yes,0.0,m,NA,j,81.0,114.0,10-13-20,17-21,2017,1.4074074074074074,0.20740740740740743,adult,,
7585,FALSE,2017-07-16T00:00:00Z,Rs in sb 4m ^ CC/CCC,4.2,249.0,NA,new,w11c,yes,0.0,m,NA,v,50.0,62.0,1-6-18,17-22,2017,1.24,0.084,adult,,
7588,FALSE,2017-07-16T00:00:00Z,top left wall ^ cave trail,6.0,80.0,gravid,new,w12c,yes,0.0,f,NA,v,56.0,67.0,1-6-19,17-23,2017,1.1964285714285714,0.10714285714285714,adult,,
7589,TRUE,2017-07-16T00:00:00Z,sb just 1m ^ top wall ^ cave trail,6.2,81.0,purple badge (blue and orange are totally mixed together); mites in nuchal pocket,new,w13c,yes,32.0,f,NA,v,61.0,61.0,1-6-20,NA,2017,1.0,0.10163934426229508,adult,,
7599,FALSE,2017-07-18T00:00:00Z,opp side from w v w v jx,3.7,83.0,blue badge,new,w14c,yes,0.0,m,NA,v,49.0,65.0,1-7-11,17-25,2017,1.3265306122448979,0.07551020408163266,adult,,
7603,FALSE,2017-07-18T00:00:00Z,left at root xing,6.4,160.0,faint orange surroundeding small (~2 scales) blue badge,recap,w15c,yes,0.0,f,NA,v,63.0,74.0,3-6-14-18,NA,2017,1.1746031746031746,0.10158730158730159,adult,,
7611,TRUE,2017-07-18T00:00:00Z,mid talus ~5m above sb,23.7,330.0,"small, old wound left dorsum lower thorax; Brec shed, Tss, mites in pocket",recap,w31b,yes,10.0,m,NA,j,90.0,70.0,8-14-19,NA,2017,0.7777777777777778,0.2633333333333333,adult,,
7612,FALSE,2017-07-18T00:00:00Z,mid talus ~5m above sb,6.2,330.0,orange surrounding blue badge; loose scales dorsum; Brec shed; mites in pocket,recap,w16c,yes,0.0,f,NA,v,61.0,75.0,7-13-16,NA,2017,1.2295081967213115,0.10163934426229508,adult,,
7619,TRUE,2017-07-18T00:00:00Z,sb 4m ^ 2falls,4.8,399.0,blue badge surrounded by faint orange; few (1-3) mites in pocket,recap,w17c,yes,29.0,f,NA,v,60.0,43.0,4-10-15-19,NA,2017,0.7166666666666667,0.08,adult,,
7634,FALSE,2017-07-18T00:00:00Z,rt Rwall 8m ^ 2 tripleR,9.7,348.0,NA,new,w32b,yes,0.0,f,NA,j,68.0,92.0,10-15-16,17-28,2017,1.3529411764705883,0.1426470588235294,adult,,
7637,TRUE,2017-07-18T00:00:00Z,sb 6m ^ top s curve,4.0,291.0,loaded w mites; blue badge,new,w20c,yes,30.0,m,NA,v,51.0,45.0,1-7-13,17-29,2017,0.8823529411764706,0.0784313725490196,adult,,
7640,FALSE,2017-07-18T00:00:00Z,left sb opp slab,7.0,263.0,Bss (ventral scales have a yellowish tinge),recap,w21c|t,yes,0.0,m,NA,v,56.0,76.0,3-6-12-18,NA,2017,1.3571428571428572,0.125,adult,,
7642,FALSE,2017-07-18T00:00:00Z,sb 2m^juniper xing,4.8,115.0,blue badge; mites in pocket,new,w22c,yes,0.0,m,NA,v,52.0,71.0,1-7-15,17-30,2017,1.3653846153846154,0.0923076923076923,adult,,
7643,FALSE,2017-07-18T00:00:00Z,1falls,6.5,0.0,orange badge w blue (purple) in center' a few mites in pocket and L post pocket,recap,w23c,yes,0.0,f,NA,v,62.0,73.0,3-6-14-17,NA,2017,1.1774193548387097,0.10483870967741936,adult,,
7659,FALSE,2017-07-19T00:00:00Z,sb 3m ^ H4.5,5.0,198.0,small blue badge,new,w24c,yes,0.0,m,NA,v,53.0,67.0,1-7-16,17-31,2017,1.2641509433962264,0.09433962264150944,adult,,
7666,TRUE,2017-07-19T00:00:00Z,L 2m^slab,,265.0,rec shed; need to recapture; prob not w5b.t,NA,NA,NA,,f,NA,j,,,NA,NA,2017,,,,,
7699,FALSE,2017-07-19T00:00:00Z,3m v bottom R island,5.6,141.0,orange badge w blue center,new,w25c,yes,0.0,f,NA,v,59.0,71.0,1-7-18,17-33,2017,1.2033898305084745,0.09491525423728812,adult,,
7729,FALSE,2017-07-20T00:00:00Z,at 1tripleR,4.6,304.0,NA,new,w26c,yes,0.0,f,NA,v,53.0,75.0,1-7-19,17-34,2017,1.4150943396226414,0.08679245283018867,adult,,
7784,FALSE,2017-07-23T00:00:00Z,Rs rt sb 3m v bottom island,1.8,141.0,NA,new,w.ab,yes,0.0,f,NA,j,40.0,53.0,10-15,17-35,2017,1.325,0.045,juvenile,,
7785,FALSE,2017-07-23T00:00:00Z,Rs left sb mid island,3.5,150.0,was w4b; shed since last capture,recap,w.ac,yes,0.0,m,NA,j,49.0,69.0,10-11-19,NA,2017,1.4081632653061225,0.07142857142857142,juvenile,,
7786,FALSE,2017-07-23T00:00:00Z,sb left side 4m v L at CC/CCC,2.9,235.0,NA,new,w.bc,yes,0.0,m,NA,j,44.0,64.0,10-15-17,17-36,2017,1.4545454545454546,0.0659090909090909,juvenile,,
7791,FALSE,2017-07-23T00:00:00Z,rt sb 4m v 1tripleR,2.2,300.0,NA,new,w-a,yes,0.0,f,NA,j,41.0,59.0,10-15-18,17-37,2017,1.4390243902439024,0.05365853658536586,juvenile,,
7792,FALSE,2017-07-23T00:00:00Z,Rs left sb 3m v 2tripleR,3.3,337.0,NA,new,w-b,yes,0.0,m,NA,j,46.0,61.0,10-15-19,17-38,2017,1.326086956521739,0.07173913043478261,juvenile,,
7793,FALSE,2017-07-23T00:00:00Z,Rs left sb mid talus,1.8,330.0,NA,new,w-c,yes,0.0,m,NA,j,39.0,53.0,10-15-20,17-39,2017,1.358974358974359,0.046153846153846156,juvenile,,
7795,FALSE,2017-07-23T00:00:00Z,rt sb at H5,3.2,198.0,NA,new,w|a,yes,0.0,f,NA,j,47.0,70.0,10-16,17-40,2017,1.4893617021276595,0.06808510638297872,juvenile,,
7796,FALSE,2017-07-23T00:00:00Z,3m v R in sb,2.6,17.0,NA,new,w|b,yes,0.0,f,NA,j,43.0,60.0,10-17,17-41,2017,1.3953488372093024,0.06046511627906977,juvenile,,
7797,TRUE,2017-07-23T00:00:00Z,left sb at trail at bottom site,2.1,-45.0,w|c and w+a interacting just b4 caught,new,w|c,yes,11.0,f,NA,j,40.0,41.0,10-18,17-42,2017,1.025,0.052500000000000005,juvenile,,
7798,FALSE,2017-07-23T00:00:00Z,left sb at trail at bottom site,3.8,-45.0,w|c and w+a interacting just b4 caught,new,w+a,yes,0.0,m,NA,j,44.0,58.0,10-19,17-43,2017,1.3181818181818181,0.08636363636363636,juvenile,,
7801,FALSE,2017-07-24T00:00:00Z,rb sb 5m ^ cave trail,2.1,55.0,NA,new,w+b,yes,0.0,m,NA,j,41.0,58.0,10-20,17-44,2017,1.4146341463414633,0.051219512195121955,juvenile,,
7802,FALSE,2017-07-24T00:00:00Z,sb 4m v fox den,3.6,99.0,NA,new,w+c,yes,0.0,m,NA,j,46.0,61.0,8-15-18,17-45,2017,1.326086956521739,0.0782608695652174,juvenile,,
7805,FALSE,2017-07-24T00:00:00Z,sb btwn H5 & H6,3.3,202.0,NA,new,w^a,yes,0.0,m,NA,j,46.0,61.0,8-15-19,17-46,2017,1.326086956521739,0.07173913043478261,juvenile,,
7814,FALSE,2017-07-24T00:00:00Z,sb 5m ^ 1oakR,2.9,425.0,NA,new,w^b,yes,0.0,f,NA,j,46.0,64.0,11-16,17-47,2017,1.391304347826087,0.06304347826086956,juvenile,,
7815,FALSE,2017-07-24T00:00:00Z,sb 1m v top site,2.5,454.0,NA,new,w^c,yes,0.0,f,NA,j,43.0,60.0,11-17,17-48,2017,1.3953488372093024,0.05813953488372093,juvenile,,
7831,FALSE,2017-07-25T00:00:00Z,sb 3m v bottom courved wall v cave trail,2.2,32.0,NA,new,wvb,yes,0.0,f,NA,j,43.0,63.0,11-19,17-50,2017,1.4651162790697674,0.051162790697674425,juvenile,,
7834,FALSE,2017-07-25T00:00:00Z,sb 3m v fox den,2.2,100.0,NA,new,wvc,yes,0.0,f,NA,j,43.0,59.0,11-20,17-51,2017,1.372093023255814,0.051162790697674425,juvenile,,
7836,FALSE,2017-07-25T00:00:00Z,Rs rt sb 3m v bottom island,5.0,141.0,[NOTE: there isn't a 17-52 vial],new,w27c,yes,0.0,f,NA,v,54.0,71.0,1-7-19,17-53,2017,1.3148148148148149,0.09259259259259259,adult,,
7851,FALSE,2017-07-25T00:00:00Z,rt sb 3m v pineR,2.9,407.0,NA,new,w=b,yes,0.0,f,NA,j,45.0,63.0,12-17,17-55,2017,1.4,0.06444444444444444,juvenile,,
7852,FALSE,2017-07-25T00:00:00Z,R opp and btwn pineR and 1oakR,2.6,415.0,NA,new,w=c,yes,0.0,f,NA,j,42.0,58.0,12-18,17-56,2017,1.380952380952381,0.06190476190476191,juvenile,,
7864,FALSE,2017-07-25T00:00:00Z,left sb 8m ^ 1falls,2.7,8.0,NA,new,w||a,yes,0.0,f,NA,j,45.0,62.0,12-19,17-57,2017,1.3777777777777778,0.060000000000000005,juvenile,,
7871,FALSE,2017-07-26T00:00:00Z,top 1falls,2.2,0.0,looks like B may shed (?),new,w||b.t,yes,0.0,f,NA,j,42.0,58.0,12-20,17-58,2017,1.380952380952381,0.05238095238095238,juvenile,,
7873,FALSE,2017-07-26T00:00:00Z,4m up cave trail creekbed,3.4,50.0,NA,new,w||c,yes,0.0,f,NA,j,47.0,65.0,13-16,17-59,2017,1.3829787234042554,0.07234042553191489,juvenile,,
7880,FALSE,2017-07-26T00:00:00Z,rt side top chute,3.0,369.0,NA,new,w:a,yes,0.0,f,NA,j,46.0,66.0,13-17,17-60,2017,1.434782608695652,0.06521739130434782,juvenile,,
7885,FALSE,2017-07-26T00:00:00Z,sb at blackR ^ 1oakR,2.8,425.0,NA,new,w:b,yes,0.0,m,NA,j,44.0,59.0,13-18,17-61,2017,1.3409090909090908,0.06363636363636363,juvenile,,
7891,FALSE,2017-07-26T00:00:00Z,left Rs 6m ^ 2falls,15.3,401.0,"replaced ""13""; B shed since last capture; did not need to replace ""|"" on tail",recap,w13b|t,repainted,0.0,f,NA,j,73.0,102.0,5-9-20,NA,2017,1.3972602739726028,0.2095890410958904,adult,,
